Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:33:51.719000,RIC,3,0 days 00:01:43.535000,1.0,1.0,,,,0 days 00:00:44.498000,0 days 00:00:24.020000,,0 days 00:34:51.152000,0 days 00:35:15.256000,236.0,243.0,283.0,232.0,False,SOFT,1.0,True,Renault,0 days 00:33:31.386000,2019-03-31 15:13:31.471,2,9.0,False,,False,False,26.1,54.5,1003.3,False,29.2,16,2.3
0 days 00:35:51.745000,RIC,3,0 days 00:01:38.949000,2.0,1.0,,,0 days 00:00:31.321000,0 days 00:00:43.406000,0 days 00:00:24.222000,0 days 00:35:46.480000,0 days 00:36:29.886000,0 days 00:36:54.108000,235.0,242.0,280.0,308.0,True,SOFT,2.0,True,Renault,0 days 00:35:15.151000,2019-03-31 15:15:15.236,2,9.0,False,,False,True,26.1,53.9,1003.5,False,29.3,22,2.3
0 days 00:37:51.864000,RIC,3,0 days 00:01:38.702000,3.0,1.0,,,0 days 00:00:31.184000,0 days 00:00:43.227000,0 days 00:00:24.291000,0 days 00:37:25.292000,0 days 00:38:08.519000,0 days 00:38:32.810000,233.0,244.0,293.0,302.0,True,SOFT,3.0,True,Renault,0 days 00:36:54.100000,2019-03-31 15:16:54.185,1,9.0,False,,False,True,26.2,53.6,1003.4,False,29.3,11,1.6
0 days 00:38:51.879000,RIC,3,0 days 00:01:38.942000,4.0,1.0,,,0 days 00:00:30.914000,0 days 00:00:43.695000,0 days 00:00:24.333000,0 days 00:39:03.724000,0 days 00:39:47.419000,0 days 00:40:11.752000,232.0,246.0,287.0,332.0,False,SOFT,4.0,True,Renault,0 days 00:38:32.802000,2019-03-31 15:18:32.887,2,7.0,False,,False,True,26.2,53.8,1003.4,False,29.3,36,1.9
0 days 00:40:51.814000,RIC,3,0 days 00:01:38.580000,5.0,1.0,,,0 days 00:00:30.928000,0 days 00:00:43.409000,0 days 00:00:24.243000,0 days 00:40:42.680000,0 days 00:41:26.089000,0 days 00:41:50.332000,223.0,244.0,289.0,318.0,True,SOFT,5.0,True,Renault,0 days 00:40:11.744000,2019-03-31 15:20:11.829,1,7.0,False,,False,True,26.2,54.0,1003.5,False,29.2,41,3.1
0 days 00:41:51.828000,RIC,3,0 days 00:01:38.523000,6.0,1.0,,,0 days 00:00:31.227000,0 days 00:00:43.123000,0 days 00:00:24.173000,0 days 00:42:21.559000,0 days 00:43:04.682000,0 days 00:43:28.855000,233.0,247.0,279.0,326.0,True,SOFT,6.0,True,Renault,0 days 00:41:50.324000,2019-03-31 15:21:50.409,2,6.0,False,,False,True,26.2,53.9,1003.5,False,29.2,29,3.1
0 days 00:43:51.899000,RIC,3,0 days 00:01:38.189000,7.0,1.0,,,0 days 00:00:31.130000,0 days 00:00:42.972000,0 days 00:00:24.087000,0 days 00:43:59.985000,0 days 00:44:42.957000,0 days 00:45:07.044000,232.0,245.0,279.0,294.0,True,SOFT,7.0,True,Renault,0 days 00:43:28.847000,2019-03-31 15:23:28.932,1,6.0,False,,False,True,26.2,54.3,1003.4,False,29.2,3,2.3
0 days 00:45:51.929000,RIC,3,0 days 00:01:37.922000,8.0,1.0,,,0 days 00:00:31.031000,0 days 00:00:42.786000,0 days 00:00:24.105000,0 days 00:45:38.075000,0 days 00:46:20.861000,0 days 00:46:44.966000,234.0,246.0,279.0,,True,SOFT,8.0,True,Renault,0 days 00:45:07.036000,2019-03-31 15:25:07.121,1,6.0,False,,False,True,26.2,54.2,1003.6,False,29.1,40,2.9
0 days 00:46:51.963000,RIC,3,0 days 00:01:38.158000,9.0,1.0,,,0 days 00:00:31.177000,0 days 00:00:42.794000,0 days 00:00:24.187000,0 days 00:47:16.143000,0 days 00:47:58.937000,0 days 00:48:23.124000,233.0,247.0,279.0,295.0,False,SOFT,9.0,True,Renault,0 days 00:46:44.958000,2019-03-31 15:26:45.043,1,6.0,False,,False,True,26.2,54.3,1003.5,False,29.1,355,2.4
0 days 00:48:51.942000,RIC,3,0 days 00:01:38.025000,10.0,1.0,,,0 days 00:00:31.026000,0 days 00:00:42.838000,0 days 00:00:24.161000,0 days 00:48:54.150000,0 days 00:49:36.988000,0 days 00:50:01.149000,234.0,246.0,280.0,292.0,False,SOFT,10.0,True,Renault,0 days 00:48:23.116000,2019-03-31 15:28:23.201,1,6.0,False,,False,True,26.2,54.3,1003.6,False,28.9,41,2.7
