DriverNumber,LapNumber,LapTime,TrackStatus,IsAccurate,RaceName
10,49.0,0 days 00:01:34.281000,1,True,Bahrain Grand Prix
10,50.0,0 days 00:01:34.346000,1,True,Bahrain Grand Prix
10,51.0,0 days 00:01:34.950000,1,True,Bahrain Grand Prix
10,52.0,0 days 00:01:38.051000,1,False,Bahrain Grand Prix
11,1.0,0 days 00:02:27.951000,24,False,Bahrain Grand Prix
11,2.0,0 days 00:02:20.666000,4,False,Bahrain Grand Prix
11,3.0,0 days 00:02:15.246000,4,False,Bahrain Grand Prix
11,4.0,0 days 00:01:58.724000,26,False,Bahrain Grand Prix
11,5.0,0 days 00:01:40.010000,67,False,Bahrain Grand Prix
11,6.0,0 days 00:01:37.480000,1,True,Bahrain Grand Prix
11,7.0,0 days 00:01:37.891000,1,True,Bahrain Grand Prix
11,8.0,0 days 00:01:37.134000,1,True,Bahrain Grand Prix
11,9.0,0 days 00:01:37.381000,1,True,Bahrain Grand Prix
11,10.0,0 days 00:01:36.788000,1,True,Bahrain Grand Prix
11,11.0,0 days 00:01:37.837000,1,True,Bahrain Grand Prix
11,12.0,0 days 00:01:37.988000,1,True,Bahrain Grand Prix
11,13.0,0 days 00:01:36.949000,1,True,Bahrain Grand Prix
11,14.0,0 days 00:01:36.870000,1,True,Bahrain Grand Prix
11,15.0,0 days 00:01:36.853000,1,True,Bahrain Grand Prix
11,16.0,0 days 00:01:36.526000,1,True,Bahrain Grand Prix
11,17.0,0 days 00:01:37.062000,1,True,Bahrain Grand Prix
11,18.0,0 days 00:01:38.124000,1,True,Bahrain Grand Prix
11,19.0,0 days 00:01:39.720000,1,False,Bahrain Grand Prix
11,20.0,0 days 00:01:56.512000,1,False,Bahrain Grand Prix
11,21.0,0 days 00:01:35.721000,1,True,Bahrain Grand Prix
11,22.0,0 days 00:01:35.633000,1,True,Bahrain Grand Prix
11,23.0,0 days 00:01:35.807000,1,True,Bahrain Grand Prix
11,24.0,0 days 00:01:35.964000,1,True,Bahrain Grand Prix
11,25.0,0 days 00:01:35.526000,1,True,Bahrain Grand Prix
11,26.0,0 days 00:01:36.592000,1,True,Bahrain Grand Prix
11,27.0,0 days 00:01:35.221000,1,True,Bahrain Grand Prix
11,28.0,0 days 00:01:35.488000,1,True,Bahrain Grand Prix
11,29.0,0 days 00:01:35.877000,1,True,Bahrain Grand Prix
11,30.0,0 days 00:01:35.713000,1,True,Bahrain Grand Prix
11,31.0,0 days 00:01:36.302000,1,True,Bahrain Grand Prix
11,32.0,0 days 00:01:35.458000,1,True,Bahrain Grand Prix
11,33.0,0 days 00:01:36.547000,1,True,Bahrain Grand Prix
11,34.0,0 days 00:01:35.796000,1,True,Bahrain Grand Prix
11,35.0,0 days 00:01:36.056000,1,True,Bahrain Grand Prix
11,36.0,0 days 00:01:35.970000,1,True,Bahrain Grand Prix
11,37.0,0 days 00:01:35.987000,1,True,Bahrain Grand Prix
11,38.0,0 days 00:01:38.802000,1,False,Bahrain Grand Prix
11,39.0,0 days 00:01:56.750000,1,False,Bahrain Grand Prix
11,40.0,0 days 00:01:34.518000,1,True,Bahrain Grand Prix
11,41.0,0 days 00:01:34.263000,1,True,Bahrain Grand Prix
11,42.0,0 days 00:01:34.265000,1,True,Bahrain Grand Prix
11,43.0,0 days 00:01:34.449000,1,True,Bahrain Grand Prix
11,44.0,0 days 00:01:33.970000,2,True,Bahrain Grand Prix
11,45.0,0 days 00:01:34.542000,1,True,Bahrain Grand Prix
11,46.0,0 days 00:01:34.709000,1,True,Bahrain Grand Prix
11,47.0,0 days 00:01:34.634000,1,True,Bahrain Grand Prix
11,48.0,0 days 00:01:34.167000,1,True,Bahrain Grand Prix
11,49.0,0 days 00:01:34.665000,1,True,Bahrain Grand Prix
11,50.0,0 days 00:01:34.241000,1,True,Bahrain Grand Prix
11,51.0,0 days 00:01:34.340000,1,True,Bahrain Grand Prix
11,52.0,0 days 00:01:35.320000,1,True,Bahrain Grand Prix
11,53.0,0 days 00:01:34.546000,1,True,Bahrain Grand Prix
11,54.0,0 days 00:01:34.892000,1,True,Bahrain Grand Prix
11,55.0,0 days 00:01:34.746000,1,True,Bahrain Grand Prix
11,56.0,0 days 00:01:34.755000,1,True,Bahrain Grand Prix
14,1.0,0 days 00:02:10.373000,24,False,Bahrain Grand Prix
14,2.0,0 days 00:02:19.776000,4,False,Bahrain Grand Prix
14,3.0,,4,False,Bahrain Grand Prix
14,4.0,0 days 00:01:52.313000,26,False,Bahrain Grand Prix
14,5.0,0 days 00:01:40.858000,67,False,Bahrain Grand Prix
14,6.0,0 days 00:01:37.652000,1,True,Bahrain Grand Prix
14,7.0,0 days 00:01:37.366000,1,True,Bahrain Grand Prix
14,8.0,0 days 00:01:38.006000,1,True,Bahrain Grand Prix
14,9.0,0 days 00:01:39.062000,1,True,Bahrain Grand Prix
14,10.0,0 days 00:01:37.758000,1,True,Bahrain Grand Prix
14,11.0,0 days 00:01:40.308000,1,False,Bahrain Grand Prix
14,12.0,0 days 00:01:56.122000,1,False,Bahrain Grand Prix
14,13.0,0 days 00:01:36.844000,1,True,Bahrain Grand Prix
14,14.0,0 days 00:01:37.143000,1,True,Bahrain Grand Prix
14,15.0,0 days 00:01:37.447000,1,True,Bahrain Grand Prix
14,16.0,0 days 00:01:37.183000,1,True,Bahrain Grand Prix
14,17.0,0 days 00:01:37.797000,1,True,Bahrain Grand Prix
14,18.0,0 days 00:01:36.984000,1,True,Bahrain Grand Prix
14,19.0,0 days 00:01:37.506000,1,True,Bahrain Grand Prix
14,20.0,0 days 00:01:39.078000,1,True,Bahrain Grand Prix
14,21.0,0 days 00:01:40.090000,1,True,Bahrain Grand Prix
14,22.0,0 days 00:01:37.759000,1,True,Bahrain Grand Prix
14,23.0,0 days 00:01:38.377000,1,True,Bahrain Grand Prix
14,24.0,0 days 00:01:37.604000,1,True,Bahrain Grand Prix
14,25.0,0 days 00:01:37.596000,1,True,Bahrain Grand Prix
14,26.0,0 days 00:01:38.758000,1,True,Bahrain Grand Prix
14,27.0,0 days 00:01:37.447000,1,True,Bahrain Grand Prix
14,28.0,0 days 00:01:37.791000,1,True,Bahrain Grand Prix
14,29.0,0 days 00:01:40.108000,1,False,Bahrain Grand Prix
14,30.0,0 days 00:01:57.522000,1,False,Bahrain Grand Prix
14,31.0,0 days 00:01:36.063000,1,True,Bahrain Grand Prix
14,32.0,0 days 00:01:42.313000,1,False,Bahrain Grand Prix
16,1.0,0 days 00:02:02.698000,24,False,Bahrain Grand Prix
16,2.0,0 days 00:02:21.183000,4,False,Bahrain Grand Prix
16,3.0,,4,False,Bahrain Grand Prix
16,4.0,0 days 00:01:46.103000,26,False,Bahrain Grand Prix
16,5.0,0 days 00:01:45.543000,67,False,Bahrain Grand Prix
16,6.0,0 days 00:01:38.294000,1,True,Bahrain Grand Prix
16,7.0,0 days 00:01:37.148000,1,True,Bahrain Grand Prix
16,8.0,0 days 00:01:37.886000,1,True,Bahrain Grand Prix
16,9.0,0 days 00:01:38.667000,1,True,Bahrain Grand Prix
16,10.0,0 days 00:01:37.518000,1,True,Bahrain Grand Prix
16,11.0,0 days 00:01:37.729000,1,True,Bahrain Grand Prix
16,12.0,0 days 00:01:40.477000,1,False,Bahrain Grand Prix
16,13.0,0 days 00:01:56.773000,1,False,Bahrain Grand Prix
16,14.0,0 days 00:01:35.552000,1,True,Bahrain Grand Prix
16,15.0,0 days 00:01:35.955000,1,True,Bahrain Grand Prix
16,16.0,0 days 00:01:36.415000,1,True,Bahrain Grand Prix
16,17.0,0 days 00:01:36.936000,1,True,Bahrain Grand Prix
16,18.0,0 days 00:01:36.432000,1,True,Bahrain Grand Prix
16,19.0,0 days 00:01:36.289000,1,True,Bahrain Grand Prix
16,20.0,0 days 00:01:36.603000,1,True,Bahrain Grand Prix
16,21.0,0 days 00:01:36.721000,1,True,Bahrain Grand Prix
16,22.0,0 days 00:01:36.457000,1,True,Bahrain Grand Prix
16,23.0,0 days 00:01:36.195000,1,True,Bahrain Grand Prix
16,24.0,0 days 00:01:36.338000,1,True,Bahrain Grand Prix
16,25.0,0 days 00:01:36.428000,1,True,Bahrain Grand Prix
16,26.0,0 days 00:01:36.406000,1,True,Bahrain Grand Prix
16,27.0,0 days 00:01:36.616000,1,True,Bahrain Grand Prix
16,28.0,0 days 00:01:36.555000,1,True,Bahrain Grand Prix
16,29.0,0 days 00:01:37.096000,1,True,Bahrain Grand Prix
16,30.0,0 days 00:01:36.871000,1,True,Bahrain Grand Prix
16,31.0,0 days 00:01:37.108000,1,True,Bahrain Grand Prix
16,32.0,0 days 00:01:39.973000,1,False,Bahrain Grand Prix
16,33.0,0 days 00:01:55.256000,1,False,Bahrain Grand Prix
16,34.0,0 days 00:01:35.096000,1,True,Bahrain Grand Prix
16,35.0,0 days 00:01:35.141000,1,True,Bahrain Grand Prix
16,36.0,0 days 00:01:35.055000,1,True,Bahrain Grand Prix
16,37.0,0 days 00:01:35.020000,1,True,Bahrain Grand Prix
16,38.0,0 days 00:01:35.264000,1,True,Bahrain Grand Prix
16,39.0,0 days 00:01:34.988000,1,True,Bahrain Grand Prix
16,40.0,0 days 00:01:35.118000,1,True,Bahrain Grand Prix
16,41.0,0 days 00:01:35.041000,1,True,Bahrain Grand Prix
16,42.0,0 days 00:01:35.284000,1,True,Bahrain Grand Prix
16,43.0,0 days 00:01:35.168000,1,True,Bahrain Grand Prix
16,44.0,0 days 00:01:35.294000,2,True,Bahrain Grand Prix
16,45.0,0 days 00:01:35.373000,1,True,Bahrain Grand Prix
16,46.0,0 days 00:01:35.287000,1,True,Bahrain Grand Prix
16,47.0,0 days 00:01:35.381000,1,True,Bahrain Grand Prix
16,48.0,0 days 00:01:35.153000,1,True,Bahrain Grand Prix
16,49.0,0 days 00:01:35.419000,1,True,Bahrain Grand Prix
16,50.0,0 days 00:01:35.067000,1,True,Bahrain Grand Prix
16,51.0,0 days 00:01:35.546000,1,True,Bahrain Grand Prix
16,52.0,0 days 00:01:37.113000,1,True,Bahrain Grand Prix
16,53.0,0 days 00:01:35.684000,1,True,Bahrain Grand Prix
16,54.0,0 days 00:01:35.945000,1,True,Bahrain Grand Prix
16,55.0,0 days 00:01:36.190000,1,True,Bahrain Grand Prix
16,56.0,0 days 00:01:36.951000,1,True,Bahrain Grand Prix
18,1.0,0 days 00:02:12.396000,24,False,Bahrain Grand Prix
18,2.0,0 days 00:02:19.603000,4,False,Bahrain Grand Prix
18,3.0,0 days 00:02:29.035000,4,False,Bahrain Grand Prix
18,4.0,0 days 00:01:52.919000,26,False,Bahrain Grand Prix
18,5.0,0 days 00:01:41.463000,67,False,Bahrain Grand Prix
18,6.0,0 days 00:01:37.046000,1,True,Bahrain Grand Prix
18,7.0,0 days 00:01:37.209000,1,True,Bahrain Grand Prix
18,8.0,0 days 00:01:37.700000,1,True,Bahrain Grand Prix
18,9.0,0 days 00:01:37.797000,1,True,Bahrain Grand Prix
18,10.0,0 days 00:01:37.614000,1,True,Bahrain Grand Prix
18,11.0,0 days 00:01:37.536000,1,True,Bahrain Grand Prix
18,12.0,0 days 00:01:40.751000,1,False,Bahrain Grand Prix
18,13.0,0 days 00:01:56.840000,1,False,Bahrain Grand Prix
18,14.0,0 days 00:01:37.477000,1,True,Bahrain Grand Prix
18,15.0,0 days 00:01:36.841000,1,True,Bahrain Grand Prix
18,16.0,0 days 00:01:37.065000,1,True,Bahrain Grand Prix
18,17.0,0 days 00:01:36.333000,1,True,Bahrain Grand Prix
18,18.0,0 days 00:01:36.951000,1,True,Bahrain Grand Prix
18,19.0,0 days 00:01:38.008000,1,True,Bahrain Grand Prix
18,20.0,0 days 00:01:36.451000,1,True,Bahrain Grand Prix
18,21.0,0 days 00:01:37.206000,1,True,Bahrain Grand Prix
18,22.0,0 days 00:01:36.957000,1,True,Bahrain Grand Prix
18,23.0,0 days 00:01:36.843000,1,True,Bahrain Grand Prix
18,24.0,0 days 00:01:36.697000,1,True,Bahrain Grand Prix
18,25.0,0 days 00:01:36.879000,1,True,Bahrain Grand Prix
18,26.0,0 days 00:01:36.914000,1,True,Bahrain Grand Prix
18,27.0,0 days 00:01:37.700000,1,True,Bahrain Grand Prix
18,28.0,0 days 00:01:39.588000,1,False,Bahrain Grand Prix
18,29.0,0 days 00:01:57.513000,1,False,Bahrain Grand Prix
18,30.0,0 days 00:01:36.023000,1,True,Bahrain Grand Prix
18,31.0,0 days 00:01:34.865000,1,True,Bahrain Grand Prix
18,32.0,0 days 00:01:35.279000,1,True,Bahrain Grand Prix
18,33.0,0 days 00:01:35.429000,1,True,Bahrain Grand Prix
18,34.0,0 days 00:01:35.328000,1,True,Bahrain Grand Prix
18,35.0,0 days 00:01:35.549000,1,True,Bahrain Grand Prix
18,36.0,0 days 00:01:35.455000,1,True,Bahrain Grand Prix
18,37.0,0 days 00:01:35.464000,1,True,Bahrain Grand Prix
18,38.0,0 days 00:01:35.686000,1,True,Bahrain Grand Prix
18,39.0,0 days 00:01:36.132000,1,True,Bahrain Grand Prix
18,40.0,0 days 00:01:36.678000,1,True,Bahrain Grand Prix
18,41.0,0 days 00:01:35.787000,1,True,Bahrain Grand Prix
18,42.0,0 days 00:01:35.921000,1,True,Bahrain Grand Prix
18,43.0,0 days 00:01:35.713000,1,True,Bahrain Grand Prix
18,44.0,0 days 00:01:36.014000,2,True,Bahrain Grand Prix
18,45.0,0 days 00:01:36.294000,1,True,Bahrain Grand Prix
18,46.0,0 days 00:01:37.413000,1,True,Bahrain Grand Prix
18,47.0,0 days 00:01:36.374000,1,True,Bahrain Grand Prix
18,48.0,0 days 00:01:36.267000,1,True,Bahrain Grand Prix
18,49.0,0 days 00:01:36.098000,1,True,Bahrain Grand Prix
18,50.0,0 days 00:01:36.155000,1,True,Bahrain Grand Prix
18,51.0,0 days 00:01:36.581000,1,True,Bahrain Grand Prix
18,52.0,0 days 00:01:37.090000,1,True,Bahrain Grand Prix
18,53.0,0 days 00:01:36.939000,1,True,Bahrain Grand Prix
18,54.0,0 days 00:01:37.076000,1,True,Bahrain Grand Prix
18,55.0,0 days 00:01:37.068000,1,True,Bahrain Grand Prix
18,56.0,0 days 00:01:38.600000,1,True,Bahrain Grand Prix
22,1.0,0 days 00:02:22.502000,24,False,Bahrain Grand Prix
22,2.0,0 days 00:02:18.520000,4,False,Bahrain Grand Prix
22,3.0,0 days 00:02:22.096000,4,False,Bahrain Grand Prix
22,4.0,0 days 00:02:00.403000,26,False,Bahrain Grand Prix
22,5.0,0 days 00:01:40.554000,67,False,Bahrain Grand Prix
22,6.0,0 days 00:01:38.218000,1,True,Bahrain Grand Prix
22,7.0,0 days 00:01:37.329000,1,True,Bahrain Grand Prix
22,8.0,0 days 00:01:37.491000,1,True,Bahrain Grand Prix
22,9.0,0 days 00:01:37.907000,1,True,Bahrain Grand Prix
22,10.0,0 days 00:01:37.738000,1,True,Bahrain Grand Prix
22,11.0,0 days 00:01:37.593000,1,True,Bahrain Grand Prix
22,12.0,0 days 00:01:37.947000,1,True,Bahrain Grand Prix
22,13.0,0 days 00:01:37.882000,1,True,Bahrain Grand Prix
22,14.0,0 days 00:01:37.923000,1,True,Bahrain Grand Prix
22,15.0,0 days 00:01:40.580000,1,False,Bahrain Grand Prix
22,16.0,0 days 00:01:57.127000,1,False,Bahrain Grand Prix
22,17.0,0 days 00:01:36.147000,1,True,Bahrain Grand Prix
22,18.0,0 days 00:01:36.149000,1,True,Bahrain Grand Prix
22,19.0,0 days 00:01:35.979000,1,True,Bahrain Grand Prix
22,20.0,0 days 00:01:38.319000,1,True,Bahrain Grand Prix
22,21.0,0 days 00:01:37.210000,1,True,Bahrain Grand Prix
22,22.0,0 days 00:01:36.558000,1,True,Bahrain Grand Prix
22,23.0,0 days 00:01:37.306000,1,True,Bahrain Grand Prix
22,24.0,0 days 00:01:36.154000,1,True,Bahrain Grand Prix
22,25.0,0 days 00:01:36.824000,1,True,Bahrain Grand Prix
22,26.0,0 days 00:01:36.195000,1,True,Bahrain Grand Prix
22,27.0,0 days 00:01:36.657000,1,True,Bahrain Grand Prix
22,28.0,0 days 00:01:36.870000,1,True,Bahrain Grand Prix
22,29.0,0 days 00:01:36.844000,1,True,Bahrain Grand Prix
22,30.0,0 days 00:01:36.705000,1,True,Bahrain Grand Prix
22,31.0,0 days 00:01:36.663000,1,True,Bahrain Grand Prix
22,32.0,0 days 00:01:36.654000,1,True,Bahrain Grand Prix
22,33.0,0 days 00:01:39.388000,1,False,Bahrain Grand Prix
22,34.0,0 days 00:01:55.773000,1,False,Bahrain Grand Prix
22,35.0,0 days 00:01:35.488000,1,True,Bahrain Grand Prix
22,36.0,0 days 00:01:35.977000,1,True,Bahrain Grand Prix
22,37.0,0 days 00:01:34.918000,1,True,Bahrain Grand Prix
22,38.0,0 days 00:01:34.761000,1,True,Bahrain Grand Prix
22,39.0,0 days 00:01:35.641000,1,True,Bahrain Grand Prix
22,40.0,0 days 00:01:35.691000,1,True,Bahrain Grand Prix
22,41.0,0 days 00:01:35.645000,1,True,Bahrain Grand Prix
22,42.0,0 days 00:01:35.551000,1,True,Bahrain Grand Prix
22,43.0,0 days 00:01:35.230000,1,True,Bahrain Grand Prix
22,44.0,0 days 00:01:35.296000,2,True,Bahrain Grand Prix
22,45.0,0 days 00:01:35.162000,1,True,Bahrain Grand Prix
22,46.0,0 days 00:01:35.254000,1,True,Bahrain Grand Prix
22,47.0,0 days 00:01:34.974000,1,True,Bahrain Grand Prix
22,48.0,0 days 00:01:35.179000,1,True,Bahrain Grand Prix
22,49.0,0 days 00:01:35.544000,1,True,Bahrain Grand Prix
22,50.0,0 days 00:01:35.108000,1,True,Bahrain Grand Prix
22,51.0,0 days 00:01:35.717000,1,True,Bahrain Grand Prix
22,52.0,0 days 00:01:36.122000,1,True,Bahrain Grand Prix
22,53.0,0 days 00:01:37.135000,1,True,Bahrain Grand Prix
22,54.0,0 days 00:01:37.354000,1,True,Bahrain Grand Prix
22,55.0,0 days 00:01:36.882000,1,True,Bahrain Grand Prix
22,56.0,0 days 00:01:36.755000,1,True,Bahrain Grand Prix
3,1.0,0 days 00:02:08.545000,24,False,Bahrain Grand Prix
3,2.0,0 days 00:02:20.642000,4,False,Bahrain Grand Prix
3,3.0,,4,False,Bahrain Grand Prix
3,4.0,0 days 00:01:51.438000,26,False,Bahrain Grand Prix
3,5.0,0 days 00:01:41.470000,67,False,Bahrain Grand Prix
3,6.0,0 days 00:01:37.571000,1,True,Bahrain Grand Prix
3,7.0,0 days 00:01:37.205000,1,True,Bahrain Grand Prix
3,8.0,0 days 00:01:37.639000,1,True,Bahrain Grand Prix
3,9.0,0 days 00:01:37.858000,1,True,Bahrain Grand Prix
3,10.0,0 days 00:01:37.782000,1,True,Bahrain Grand Prix
3,11.0,0 days 00:01:37.314000,1,True,Bahrain Grand Prix
3,12.0,0 days 00:01:38.454000,1,True,Bahrain Grand Prix
3,13.0,0 days 00:01:40.195000,1,False,Bahrain Grand Prix
3,14.0,0 days 00:01:57.427000,1,False,Bahrain Grand Prix
3,15.0,0 days 00:01:36.081000,1,True,Bahrain Grand Prix
3,16.0,0 days 00:01:36.790000,1,True,Bahrain Grand Prix
3,17.0,0 days 00:01:36.542000,1,True,Bahrain Grand Prix
3,18.0,0 days 00:01:37.424000,1,True,Bahrain Grand Prix
3,19.0,0 days 00:01:36.383000,1,True,Bahrain Grand Prix
3,20.0,0 days 00:01:36.622000,1,True,Bahrain Grand Prix
3,21.0,0 days 00:01:36.664000,1,True,Bahrain Grand Prix
3,22.0,0 days 00:01:36.682000,1,True,Bahrain Grand Prix
3,23.0,0 days 00:01:36.494000,1,True,Bahrain Grand Prix
3,24.0,0 days 00:01:36.307000,1,True,Bahrain Grand Prix
3,25.0,0 days 00:01:36.675000,1,True,Bahrain Grand Prix
3,26.0,0 days 00:01:36.505000,1,True,Bahrain Grand Prix
3,27.0,0 days 00:01:36.334000,1,True,Bahrain Grand Prix
3,28.0,0 days 00:01:36.530000,1,True,Bahrain Grand Prix
3,29.0,0 days 00:01:36.593000,1,True,Bahrain Grand Prix
3,30.0,0 days 00:01:36.811000,1,True,Bahrain Grand Prix
3,31.0,0 days 00:01:37.068000,1,True,Bahrain Grand Prix
3,32.0,0 days 00:01:39.803000,1,False,Bahrain Grand Prix
3,33.0,0 days 00:01:56.039000,1,False,Bahrain Grand Prix
3,34.0,0 days 00:01:35.633000,1,True,Bahrain Grand Prix
3,35.0,0 days 00:01:35.429000,1,True,Bahrain Grand Prix
3,36.0,0 days 00:01:34.932000,1,True,Bahrain Grand Prix
3,37.0,0 days 00:01:35.199000,1,True,Bahrain Grand Prix
3,38.0,0 days 00:01:35.201000,1,True,Bahrain Grand Prix
3,39.0,0 days 00:01:35.469000,1,True,Bahrain Grand Prix
3,40.0,0 days 00:01:35.596000,1,True,Bahrain Grand Prix
3,41.0,0 days 00:01:35.175000,1,True,Bahrain Grand Prix
3,42.0,0 days 00:01:35.222000,1,True,Bahrain Grand Prix
3,43.0,0 days 00:01:35.011000,1,True,Bahrain Grand Prix
3,44.0,0 days 00:01:36.591000,2,True,Bahrain Grand Prix
3,45.0,0 days 00:01:35.628000,1,True,Bahrain Grand Prix
3,46.0,0 days 00:01:35.435000,1,True,Bahrain Grand Prix
3,47.0,0 days 00:01:35.298000,1,True,Bahrain Grand Prix
3,48.0,0 days 00:01:35.128000,1,True,Bahrain Grand Prix
3,49.0,0 days 00:01:35.556000,1,True,Bahrain Grand Prix
3,50.0,0 days 00:01:36.458000,1,True,Bahrain Grand Prix
3,51.0,0 days 00:01:35.616000,1,True,Bahrain Grand Prix
3,52.0,0 days 00:01:35.768000,1,True,Bahrain Grand Prix
3,53.0,0 days 00:01:35.388000,1,True,Bahrain Grand Prix
3,54.0,0 days 00:01:35.773000,1,True,Bahrain Grand Prix
3,55.0,0 days 00:01:35.640000,1,True,Bahrain Grand Prix
3,56.0,0 days 00:01:35.823000,1,True,Bahrain Grand Prix
31,1.0,0 days 00:02:19.866000,24,False,Bahrain Grand Prix
31,2.0,0 days 00:02:18.821000,4,False,Bahrain Grand Prix
31,3.0,0 days 00:02:23.946000,4,False,Bahrain Grand Prix
31,4.0,0 days 00:01:57.137000,26,False,Bahrain Grand Prix
31,5.0,0 days 00:01:40.334000,67,False,Bahrain Grand Prix
31,6.0,0 days 00:01:37.855000,1,True,Bahrain Grand Prix
31,7.0,0 days 00:01:37.991000,1,True,Bahrain Grand Prix
31,8.0,0 days 00:01:38.234000,1,True,Bahrain Grand Prix
31,9.0,0 days 00:01:37.866000,1,True,Bahrain Grand Prix
31,10.0,0 days 00:01:38.818000,1,True,Bahrain Grand Prix
31,11.0,0 days 00:01:37.945000,1,True,Bahrain Grand Prix
31,12.0,0 days 00:01:38.201000,1,True,Bahrain Grand Prix
31,13.0,0 days 00:01:40.503000,1,False,Bahrain Grand Prix
31,14.0,0 days 00:01:57.222000,1,False,Bahrain Grand Prix
31,15.0,0 days 00:01:36.659000,1,True,Bahrain Grand Prix
31,16.0,0 days 00:01:37.030000,1,True,Bahrain Grand Prix
31,17.0,0 days 00:01:37.242000,1,True,Bahrain Grand Prix
31,18.0,0 days 00:01:37.095000,1,True,Bahrain Grand Prix
31,19.0,0 days 00:01:36.674000,1,True,Bahrain Grand Prix
31,20.0,0 days 00:01:38.408000,1,True,Bahrain Grand Prix
31,21.0,0 days 00:01:38.677000,1,True,Bahrain Grand Prix
31,22.0,0 days 00:01:37.317000,1,True,Bahrain Grand Prix
31,23.0,0 days 00:01:37.362000,1,True,Bahrain Grand Prix
31,24.0,0 days 00:01:37.422000,1,True,Bahrain Grand Prix
31,25.0,0 days 00:01:36.904000,1,True,Bahrain Grand Prix
31,26.0,0 days 00:01:37.316000,1,True,Bahrain Grand Prix
31,27.0,0 days 00:01:37.104000,1,True,Bahrain Grand Prix
31,28.0,0 days 00:01:37.206000,1,True,Bahrain Grand Prix
31,29.0,0 days 00:01:37.430000,1,True,Bahrain Grand Prix
31,30.0,0 days 00:01:37.408000,1,True,Bahrain Grand Prix
31,31.0,0 days 00:01:39.268000,1,False,Bahrain Grand Prix
31,32.0,0 days 00:01:56.314000,1,False,Bahrain Grand Prix
31,33.0,0 days 00:01:35.250000,1,True,Bahrain Grand Prix
31,34.0,0 days 00:01:35.975000,1,True,Bahrain Grand Prix
31,35.0,0 days 00:01:35.848000,1,True,Bahrain Grand Prix
