DriverNumber,LapNumber,LapTime,TrackStatus,IsAccurate,RaceName
10,37.0,0 days 00:01:47.175000,1,False,Australian Grand Prix
10,38.0,0 days 00:01:34.151000,1,False,Australian Grand Prix
10,39.0,0 days 00:01:27.229000,1,True,Australian Grand Prix
10,40.0,0 days 00:01:27.566000,1,True,Australian Grand Prix
10,41.0,0 days 00:01:27.915000,1,True,Australian Grand Prix
10,42.0,0 days 00:01:29.405000,1,True,Australian Grand Prix
10,43.0,0 days 00:01:28.219000,1,True,Australian Grand Prix
10,44.0,0 days 00:01:27.654000,1,True,Australian Grand Prix
10,45.0,0 days 00:01:27.828000,1,True,Australian Grand Prix
10,46.0,0 days 00:01:27.861000,1,True,Australian Grand Prix
10,47.0,0 days 00:01:28.231000,1,True,Australian Grand Prix
10,48.0,0 days 00:01:28.612000,1,True,Australian Grand Prix
10,49.0,0 days 00:01:28.451000,1,True,Australian Grand Prix
10,50.0,0 days 00:01:31.355000,1,True,Australian Grand Prix
10,51.0,0 days 00:01:28.957000,1,True,Australian Grand Prix
10,52.0,0 days 00:01:28.745000,1,True,Australian Grand Prix
10,53.0,0 days 00:01:28.224000,1,True,Australian Grand Prix
10,54.0,0 days 00:01:27.981000,1,True,Australian Grand Prix
10,55.0,0 days 00:01:28.544000,1,True,Australian Grand Prix
10,56.0,0 days 00:01:29.108000,1,True,Australian Grand Prix
10,57.0,0 days 00:01:28.874000,1,True,Australian Grand Prix
11,1.0,0 days 00:01:42.296000,2,False,Australian Grand Prix
11,2.0,0 days 00:01:31.970000,1,True,Australian Grand Prix
11,3.0,0 days 00:01:31.356000,1,True,Australian Grand Prix
11,4.0,0 days 00:01:31.743000,1,True,Australian Grand Prix
11,5.0,0 days 00:01:31.400000,1,True,Australian Grand Prix
11,6.0,0 days 00:01:31.175000,1,True,Australian Grand Prix
11,7.0,0 days 00:01:31.143000,1,True,Australian Grand Prix
11,8.0,0 days 00:01:31.075000,1,True,Australian Grand Prix
11,9.0,0 days 00:01:31.058000,1,True,Australian Grand Prix
11,10.0,0 days 00:01:30.945000,1,True,Australian Grand Prix
11,11.0,0 days 00:01:30.850000,1,True,Australian Grand Prix
11,12.0,0 days 00:01:31.103000,1,True,Australian Grand Prix
11,13.0,0 days 00:01:50.063000,1,False,Australian Grand Prix
11,14.0,0 days 00:01:34.939000,1,False,Australian Grand Prix
11,15.0,0 days 00:01:29.916000,1,True,Australian Grand Prix
11,16.0,0 days 00:01:29.675000,1,True,Australian Grand Prix
11,17.0,0 days 00:01:30.215000,1,True,Australian Grand Prix
11,18.0,0 days 00:01:29.801000,1,True,Australian Grand Prix
11,19.0,0 days 00:01:29.935000,1,True,Australian Grand Prix
11,20.0,0 days 00:01:30.020000,1,True,Australian Grand Prix
11,21.0,0 days 00:01:29.481000,1,True,Australian Grand Prix
11,22.0,0 days 00:01:30.554000,1,True,Australian Grand Prix
11,23.0,0 days 00:01:30.759000,1,True,Australian Grand Prix
11,24.0,0 days 00:01:30.364000,1,True,Australian Grand Prix
11,25.0,0 days 00:01:30.696000,1,True,Australian Grand Prix
11,26.0,0 days 00:01:31.849000,1,True,Australian Grand Prix
11,27.0,0 days 00:01:29.691000,1,True,Australian Grand Prix
11,28.0,0 days 00:01:29.365000,1,True,Australian Grand Prix
11,29.0,0 days 00:01:29.835000,1,True,Australian Grand Prix
11,30.0,0 days 00:01:29.609000,2,True,Australian Grand Prix
11,31.0,0 days 00:01:29.686000,1,True,Australian Grand Prix
11,32.0,0 days 00:01:29.037000,1,True,Australian Grand Prix
11,33.0,0 days 00:01:29.162000,1,True,Australian Grand Prix
11,34.0,0 days 00:01:29.016000,1,True,Australian Grand Prix
11,35.0,0 days 00:01:29.381000,1,True,Australian Grand Prix
11,36.0,0 days 00:01:28.808000,1,True,Australian Grand Prix
11,37.0,0 days 00:01:29.264000,1,True,Australian Grand Prix
11,38.0,0 days 00:01:31.415000,1,True,Australian Grand Prix
11,39.0,0 days 00:01:29.176000,1,True,Australian Grand Prix
11,40.0,0 days 00:01:28.732000,1,True,Australian Grand Prix
11,41.0,0 days 00:01:28.485000,1,True,Australian Grand Prix
11,42.0,0 days 00:01:28.688000,1,True,Australian Grand Prix
11,43.0,0 days 00:01:28.664000,1,True,Australian Grand Prix
11,44.0,0 days 00:01:28.939000,1,True,Australian Grand Prix
11,45.0,0 days 00:01:28.738000,1,True,Australian Grand Prix
11,46.0,0 days 00:01:28.834000,1,True,Australian Grand Prix
11,47.0,0 days 00:01:29.781000,1,True,Australian Grand Prix
11,48.0,0 days 00:01:28.928000,1,True,Australian Grand Prix
11,49.0,0 days 00:01:29.246000,1,True,Australian Grand Prix
11,50.0,0 days 00:01:30.191000,1,True,Australian Grand Prix
11,51.0,0 days 00:01:32.162000,1,True,Australian Grand Prix
11,52.0,0 days 00:01:31.980000,1,True,Australian Grand Prix
11,53.0,0 days 00:01:30.966000,1,True,Australian Grand Prix
11,54.0,0 days 00:01:30.950000,1,True,Australian Grand Prix
11,55.0,0 days 00:01:30.797000,1,True,Australian Grand Prix
11,56.0,0 days 00:01:30.821000,1,True,Australian Grand Prix
11,57.0,0 days 00:01:31.061000,1,True,Australian Grand Prix
16,1.0,0 days 00:01:37.042000,2,False,Australian Grand Prix
16,2.0,0 days 00:01:30.636000,1,True,Australian Grand Prix
16,3.0,0 days 00:01:30.033000,1,True,Australian Grand Prix
16,4.0,0 days 00:01:29.387000,1,True,Australian Grand Prix
16,5.0,0 days 00:01:29.579000,1,True,Australian Grand Prix
16,6.0,0 days 00:01:30.124000,1,True,Australian Grand Prix
16,7.0,0 days 00:01:30.006000,1,True,Australian Grand Prix
16,8.0,0 days 00:01:29.708000,1,True,Australian Grand Prix
16,9.0,0 days 00:01:32.630000,1,True,Australian Grand Prix
16,10.0,0 days 00:01:29.905000,1,False,Australian Grand Prix
16,11.0,0 days 00:01:29.912000,1,True,Australian Grand Prix
16,12.0,0 days 00:01:29.828000,1,True,Australian Grand Prix
16,13.0,0 days 00:01:29.282000,1,True,Australian Grand Prix
16,14.0,0 days 00:01:29.390000,1,True,Australian Grand Prix
16,15.0,0 days 00:01:29.495000,1,True,Australian Grand Prix
16,16.0,0 days 00:01:29.099000,1,True,Australian Grand Prix
16,17.0,0 days 00:01:29.339000,1,True,Australian Grand Prix
16,18.0,0 days 00:01:28.991000,1,True,Australian Grand Prix
16,19.0,0 days 00:01:28.926000,1,True,Australian Grand Prix
16,20.0,0 days 00:01:28.733000,1,True,Australian Grand Prix
16,21.0,0 days 00:01:28.833000,1,True,Australian Grand Prix
16,22.0,0 days 00:01:28.905000,1,True,Australian Grand Prix
16,23.0,0 days 00:01:28.921000,1,True,Australian Grand Prix
16,24.0,0 days 00:01:29.335000,1,True,Australian Grand Prix
16,25.0,0 days 00:01:29.205000,1,True,Australian Grand Prix
16,26.0,0 days 00:01:29.014000,1,True,Australian Grand Prix
16,27.0,0 days 00:01:29.275000,1,True,Australian Grand Prix
16,28.0,0 days 00:01:47.729000,1,False,Australian Grand Prix
16,29.0,0 days 00:01:33.404000,1,False,Australian Grand Prix
16,30.0,0 days 00:01:27.240000,1,True,Australian Grand Prix
16,31.0,0 days 00:01:27.775000,2,True,Australian Grand Prix
16,32.0,0 days 00:01:27.752000,1,True,Australian Grand Prix
16,33.0,0 days 00:01:28.113000,1,True,Australian Grand Prix
16,34.0,0 days 00:01:28.115000,1,True,Australian Grand Prix
16,35.0,0 days 00:01:28.319000,1,True,Australian Grand Prix
16,36.0,0 days 00:01:27.701000,1,True,Australian Grand Prix
16,37.0,0 days 00:01:28.044000,1,True,Australian Grand Prix
16,38.0,0 days 00:01:27.992000,1,True,Australian Grand Prix
16,39.0,0 days 00:01:27.942000,1,True,Australian Grand Prix
16,40.0,0 days 00:01:27.728000,1,True,Australian Grand Prix
16,41.0,0 days 00:01:27.576000,1,True,Australian Grand Prix
16,42.0,0 days 00:01:27.609000,1,True,Australian Grand Prix
16,43.0,0 days 00:01:27.550000,1,True,Australian Grand Prix
16,44.0,0 days 00:01:27.619000,1,True,Australian Grand Prix
16,45.0,0 days 00:01:27.435000,1,True,Australian Grand Prix
16,46.0,0 days 00:01:27.529000,1,True,Australian Grand Prix
16,47.0,0 days 00:01:27.326000,1,True,Australian Grand Prix
16,48.0,0 days 00:01:27.359000,1,True,Australian Grand Prix
16,49.0,0 days 00:01:28.090000,1,True,Australian Grand Prix
16,50.0,0 days 00:01:27.824000,1,True,Australian Grand Prix
16,51.0,0 days 00:01:30.151000,1,True,Australian Grand Prix
16,52.0,0 days 00:01:28.283000,1,True,Australian Grand Prix
16,53.0,0 days 00:01:30.058000,1,True,Australian Grand Prix
16,54.0,0 days 00:01:30.153000,1,True,Australian Grand Prix
16,55.0,0 days 00:01:30.138000,1,True,Australian Grand Prix
16,56.0,0 days 00:01:29.908000,1,True,Australian Grand Prix
16,57.0,0 days 00:01:30.634000,1,True,Australian Grand Prix
16,58.0,0 days 00:01:26.926000,1,True,Australian Grand Prix
18,1.0,0 days 00:01:42.777000,2,False,Australian Grand Prix
18,2.0,0 days 00:01:32.014000,1,True,Australian Grand Prix
18,3.0,0 days 00:01:31.558000,1,True,Australian Grand Prix
18,4.0,0 days 00:01:31.612000,1,True,Australian Grand Prix
18,5.0,0 days 00:01:31.545000,1,True,Australian Grand Prix
18,6.0,0 days 00:01:31.104000,1,True,Australian Grand Prix
18,7.0,0 days 00:01:31.301000,1,True,Australian Grand Prix
18,8.0,0 days 00:01:31.318000,1,True,Australian Grand Prix
18,9.0,0 days 00:01:31.113000,1,True,Australian Grand Prix
18,10.0,0 days 00:01:30.976000,1,True,Australian Grand Prix
18,11.0,0 days 00:01:30.767000,1,True,Australian Grand Prix
18,12.0,0 days 00:01:31.081000,1,True,Australian Grand Prix
18,13.0,0 days 00:01:30.808000,1,True,Australian Grand Prix
18,14.0,0 days 00:01:30.138000,1,True,Australian Grand Prix
18,15.0,0 days 00:01:30.077000,1,True,Australian Grand Prix
18,16.0,0 days 00:01:29.590000,1,True,Australian Grand Prix
18,17.0,0 days 00:01:29.716000,1,True,Australian Grand Prix
18,18.0,0 days 00:01:29.565000,1,True,Australian Grand Prix
18,19.0,0 days 00:01:29.316000,1,True,Australian Grand Prix
18,20.0,0 days 00:01:29.234000,1,True,Australian Grand Prix
18,21.0,0 days 00:01:29.231000,1,True,Australian Grand Prix
18,22.0,0 days 00:01:29.290000,1,True,Australian Grand Prix
18,23.0,0 days 00:01:29.294000,1,True,Australian Grand Prix
18,24.0,0 days 00:01:29.130000,1,True,Australian Grand Prix
18,25.0,0 days 00:01:29.601000,1,True,Australian Grand Prix
18,26.0,0 days 00:01:29.175000,1,True,Australian Grand Prix
18,27.0,0 days 00:01:47.488000,1,False,Australian Grand Prix
18,28.0,0 days 00:01:34,1,False,Australian Grand Prix
18,29.0,0 days 00:01:27.568000,1,True,Australian Grand Prix
18,30.0,0 days 00:01:28.019000,1,True,Australian Grand Prix
18,31.0,0 days 00:01:28.250000,2,True,Australian Grand Prix
18,32.0,0 days 00:01:28.599000,1,True,Australian Grand Prix
18,33.0,0 days 00:01:28.863000,1,True,Australian Grand Prix
18,34.0,0 days 00:01:28.830000,1,True,Australian Grand Prix
18,35.0,0 days 00:01:28.871000,1,True,Australian Grand Prix
18,36.0,0 days 00:01:28.674000,1,True,Australian Grand Prix
18,37.0,0 days 00:01:29.276000,1,True,Australian Grand Prix
18,38.0,0 days 00:01:28.908000,1,True,Australian Grand Prix
18,39.0,0 days 00:01:28.700000,1,True,Australian Grand Prix
18,40.0,0 days 00:01:28.784000,1,True,Australian Grand Prix
18,41.0,0 days 00:01:28.652000,1,True,Australian Grand Prix
18,42.0,0 days 00:01:28.477000,1,True,Australian Grand Prix
18,43.0,0 days 00:01:28.421000,1,True,Australian Grand Prix
18,44.0,0 days 00:01:28.563000,1,True,Australian Grand Prix
18,45.0,0 days 00:01:28.390000,1,True,Australian Grand Prix
18,46.0,0 days 00:01:28.377000,1,True,Australian Grand Prix
18,47.0,0 days 00:01:28.435000,1,True,Australian Grand Prix
18,48.0,0 days 00:01:28.570000,1,True,Australian Grand Prix
18,49.0,0 days 00:01:28.666000,1,True,Australian Grand Prix
18,50.0,0 days 00:01:28.977000,1,True,Australian Grand Prix
18,51.0,0 days 00:01:28.520000,1,True,Australian Grand Prix
18,52.0,0 days 00:01:28.545000,1,True,Australian Grand Prix
18,53.0,0 days 00:01:30.633000,1,True,Australian Grand Prix
18,54.0,0 days 00:01:28.014000,1,True,Australian Grand Prix
18,55.0,0 days 00:01:29.224000,1,True,Australian Grand Prix
18,56.0,0 days 00:01:28.922000,1,True,Australian Grand Prix
18,57.0,0 days 00:01:28.914000,1,True,Australian Grand Prix
20,1.0,0 days 00:01:38.243000,2,False,Australian Grand Prix
20,2.0,0 days 00:01:30.912000,1,True,Australian Grand Prix
20,3.0,0 days 00:01:30.713000,1,True,Australian Grand Prix
20,4.0,0 days 00:01:30.379000,1,True,Australian Grand Prix
20,5.0,0 days 00:01:30.166000,1,True,Australian Grand Prix
20,6.0,0 days 00:01:30.619000,1,True,Australian Grand Prix
20,7.0,0 days 00:01:30.384000,1,True,Australian Grand Prix
20,8.0,0 days 00:01:30.266000,1,True,Australian Grand Prix
20,9.0,0 days 00:01:31.075000,1,True,Australian Grand Prix
20,10.0,0 days 00:01:30.846000,1,True,Australian Grand Prix
20,11.0,0 days 00:01:30.748000,1,True,Australian Grand Prix
20,12.0,0 days 00:01:30.581000,1,True,Australian Grand Prix
20,13.0,0 days 00:01:30.388000,1,True,Australian Grand Prix
20,14.0,0 days 00:01:48.686000,1,False,Australian Grand Prix
20,15.0,0 days 00:01:35.021000,1,False,Australian Grand Prix
20,16.0,0 days 00:01:28.877000,1,True,Australian Grand Prix
20,17.0,0 days 00:01:31.436000,1,True,Australian Grand Prix
20,18.0,0 days 00:01:30.606000,1,True,Australian Grand Prix
20,19.0,0 days 00:01:29.719000,1,True,Australian Grand Prix
20,20.0,0 days 00:01:29.251000,1,True,Australian Grand Prix
20,21.0,0 days 00:01:29.993000,1,True,Australian Grand Prix
20,22.0,0 days 00:01:29.368000,1,True,Australian Grand Prix
20,23.0,0 days 00:01:29.142000,1,True,Australian Grand Prix
20,24.0,0 days 00:01:29.043000,1,True,Australian Grand Prix
20,25.0,0 days 00:01:29.066000,1,True,Australian Grand Prix
20,26.0,0 days 00:01:28.999000,1,True,Australian Grand Prix
20,27.0,0 days 00:01:29.002000,1,True,Australian Grand Prix
20,28.0,0 days 00:01:28.874000,1,True,Australian Grand Prix
20,29.0,0 days 00:01:28.924000,1,True,Australian Grand Prix
20,30.0,0 days 00:01:29.175000,1,True,Australian Grand Prix
20,31.0,0 days 00:01:29.068000,2,True,Australian Grand Prix
20,32.0,0 days 00:01:28.936000,1,True,Australian Grand Prix
20,33.0,0 days 00:01:28.805000,1,True,Australian Grand Prix
20,34.0,0 days 00:01:29.212000,1,True,Australian Grand Prix
20,35.0,0 days 00:01:29.041000,1,True,Australian Grand Prix
20,36.0,0 days 00:01:29.015000,1,True,Australian Grand Prix
20,37.0,0 days 00:01:28.926000,1,True,Australian Grand Prix
20,38.0,0 days 00:01:28.860000,1,True,Australian Grand Prix
20,39.0,0 days 00:01:28.470000,1,True,Australian Grand Prix
20,40.0,0 days 00:01:28.351000,1,True,Australian Grand Prix
20,41.0,0 days 00:01:28.432000,1,True,Australian Grand Prix
20,42.0,0 days 00:01:28.207000,1,True,Australian Grand Prix
20,43.0,0 days 00:01:29.368000,1,True,Australian Grand Prix
20,44.0,0 days 00:01:28.605000,1,True,Australian Grand Prix
20,45.0,0 days 00:01:28.979000,1,True,Australian Grand Prix
20,46.0,0 days 00:01:29.316000,1,True,Australian Grand Prix
20,47.0,0 days 00:01:28.697000,1,True,Australian Grand Prix
20,48.0,0 days 00:01:28.665000,1,True,Australian Grand Prix
20,49.0,0 days 00:01:28.785000,1,True,Australian Grand Prix
20,50.0,0 days 00:01:28.511000,1,True,Australian Grand Prix
20,51.0,0 days 00:01:28.600000,1,True,Australian Grand Prix
20,52.0,0 days 00:01:28.411000,1,True,Australian Grand Prix
20,53.0,0 days 00:01:28.309000,1,True,Australian Grand Prix
20,54.0,0 days 00:01:28.425000,1,True,Australian Grand Prix
20,55.0,0 days 00:01:28.614000,1,True,Australian Grand Prix
20,56.0,0 days 00:01:28.182000,1,True,Australian Grand Prix
20,57.0,0 days 00:01:28.406000,1,True,Australian Grand Prix
20,58.0,0 days 00:01:28.783000,1,True,Australian Grand Prix
23,1.0,0 days 00:01:41.759000,2,False,Australian Grand Prix
23,2.0,0 days 00:01:31.716000,1,True,Australian Grand Prix
23,3.0,0 days 00:01:31.357000,1,True,Australian Grand Prix
23,4.0,0 days 00:01:31.421000,1,True,Australian Grand Prix
23,5.0,0 days 00:01:30.884000,1,True,Australian Grand Prix
23,6.0,0 days 00:01:31.474000,1,True,Australian Grand Prix
23,7.0,0 days 00:01:31.075000,1,True,Australian Grand Prix
23,8.0,0 days 00:01:30.875000,1,True,Australian Grand Prix
23,9.0,0 days 00:01:30.915000,1,True,Australian Grand Prix
23,10.0,0 days 00:01:30.989000,1,True,Australian Grand Prix
23,11.0,0 days 00:01:31.194000,1,True,Australian Grand Prix
23,12.0,0 days 00:01:31.165000,1,True,Australian Grand Prix
23,13.0,0 days 00:01:30.782000,1,True,Australian Grand Prix
23,14.0,0 days 00:01:48.191000,1,False,Australian Grand Prix
23,15.0,0 days 00:01:34.855000,1,False,Australian Grand Prix
23,16.0,0 days 00:01:31.273000,1,True,Australian Grand Prix
23,17.0,0 days 00:01:29.753000,1,True,Australian Grand Prix
23,18.0,0 days 00:01:29.804000,1,True,Australian Grand Prix
23,19.0,0 days 00:01:29.906000,1,True,Australian Grand Prix
23,20.0,0 days 00:01:30.037000,1,True,Australian Grand Prix
23,21.0,0 days 00:01:30.196000,1,True,Australian Grand Prix
23,22.0,0 days 00:01:30.366000,1,True,Australian Grand Prix
23,23.0,0 days 00:01:30.940000,1,True,Australian Grand Prix
23,24.0,0 days 00:01:30.210000,1,True,Australian Grand Prix
23,25.0,0 days 00:01:30.943000,1,True,Australian Grand Prix
23,26.0,0 days 00:01:32.977000,1,True,Australian Grand Prix
23,27.0,0 days 00:01:32.409000,1,True,Australian Grand Prix
23,28.0,0 days 00:01:30.335000,1,True,Australian Grand Prix
23,29.0,0 days 00:01:29.927000,1,True,Australian Grand Prix
23,30.0,0 days 00:01:29.784000,2,True,Australian Grand Prix
23,31.0,0 days 00:01:30.207000,1,True,Australian Grand Prix
23,32.0,0 days 00:01:29.457000,1,True,Australian Grand Prix
23,33.0,0 days 00:01:29.376000,1,True,Australian Grand Prix
23,34.0,0 days 00:01:29.265000,1,True,Australian Grand Prix
23,35.0,0 days 00:01:30.648000,1,True,Australian Grand Prix
23,36.0,0 days 00:01:29.308000,1,True,Australian Grand Prix
23,37.0,0 days 00:01:29.302000,1,True,Australian Grand Prix
23,38.0,0 days 00:01:29.168000,1,True,Australian Grand Prix
23,39.0,0 days 00:01:29.015000,1,True,Australian Grand Prix
23,40.0,0 days 00:01:28.765000,1,True,Australian Grand Prix
23,41.0,0 days 00:01:28.595000,1,True,Australian Grand Prix
23,42.0,0 days 00:01:28.491000,1,True,Australian Grand Prix
23,43.0,0 days 00:01:28.188000,1,True,Australian Grand Prix
23,44.0,0 days 00:01:28.897000,1,True,Australian Grand Prix
23,45.0,0 days 00:01:29.106000,1,True,Australian Grand Prix
23,46.0,0 days 00:01:28.835000,1,True,Australian Grand Prix
23,47.0,0 days 00:01:28.944000,1,True,Australian Grand Prix
23,48.0,0 days 00:01:29.790000,1,True,Australian Grand Prix
23,49.0,0 days 00:01:33.487000,1,True,Australian Grand Prix
23,50.0,0 days 00:01:29.708000,1,True,Australian Grand Prix
23,51.0,0 days 00:01:29.275000,1,True,Australian Grand Prix
23,52.0,0 days 00:01:29.853000,1,True,Australian Grand Prix
23,53.0,0 days 00:01:29.939000,1,True,Australian Grand Prix
23,54.0,0 days 00:01:29.740000,1,True,Australian Grand Prix
23,55.0,0 days 00:01:29.659000,1,True,Australian Grand Prix
23,56.0,0 days 00:01:30.894000,1,True,Australian Grand Prix
23,57.0,0 days 00:01:31.073000,1,True,Australian Grand Prix
26,1.0,0 days 00:01:43.893000,2,False,Australian Grand Prix
26,2.0,0 days 00:01:32.335000,1,True,Australian Grand Prix
26,3.0,0 days 00:01:31.493000,1,True,Australian Grand Prix
26,4.0,0 days 00:01:31.654000,1,True,Australian Grand Prix
26,5.0,0 days 00:01:31.726000,1,True,Australian Grand Prix
26,6.0,0 days 00:01:31.192000,1,True,Australian Grand Prix
26,7.0,0 days 00:01:31.168000,1,True,Australian Grand Prix
26,8.0,0 days 00:01:31.277000,1,True,Australian Grand Prix
26,9.0,0 days 00:01:31.119000,1,True,Australian Grand Prix
26,10.0,0 days 00:01:31.226000,1,True,Australian Grand Prix
26,11.0,0 days 00:01:30.191000,1,True,Australian Grand Prix
26,12.0,0 days 00:01:30.652000,1,True,Australian Grand Prix
26,13.0,0 days 00:01:30.803000,1,True,Australian Grand Prix
26,14.0,0 days 00:01:30.561000,1,True,Australian Grand Prix
26,15.0,0 days 00:01:29.760000,1,True,Australian Grand Prix
26,16.0,0 days 00:01:29.711000,1,True,Australian Grand Prix
26,17.0,0 days 00:01:29.692000,1,True,Australian Grand Prix
26,18.0,0 days 00:01:30.004000,1,True,Australian Grand Prix
26,19.0,0 days 00:01:29.404000,1,True,Australian Grand Prix
26,20.0,0 days 00:01:29.452000,1,True,Australian Grand Prix
26,21.0,0 days 00:01:29.203000,1,True,Australian Grand Prix
26,22.0,0 days 00:01:29.575000,1,True,Australian Grand Prix
26,23.0,0 days 00:01:29.611000,1,True,Australian Grand Prix
26,24.0,0 days 00:01:29.306000,1,True,Australian Grand Prix
26,25.0,0 days 00:01:29.167000,1,True,Australian Grand Prix
26,26.0,0 days 00:01:47.022000,1,False,Australian Grand Prix
26,27.0,0 days 00:01:35.659000,1,False,Australian Grand Prix
26,28.0,0 days 00:01:27.652000,1,True,Australian Grand Prix
26,29.0,0 days 00:01:28.039000,1,True,Australian Grand Prix
26,30.0,0 days 00:01:27.931000,1,True,Australian Grand Prix
26,31.0,0 days 00:01:28.350000,2,True,Australian Grand Prix
26,32.0,0 days 00:01:27.991000,1,True,Australian Grand Prix
26,33.0,0 days 00:01:27.926000,1,True,Australian Grand Prix
26,34.0,0 days 00:01:28.760000,1,True,Australian Grand Prix
26,35.0,0 days 00:01:28.617000,1,True,Australian Grand Prix
26,36.0,0 days 00:01:28.998000,1,True,Australian Grand Prix
26,37.0,0 days 00:01:34.774000,1,True,Australian Grand Prix
26,38.0,0 days 00:01:28.331000,1,True,Australian Grand Prix
26,39.0,0 days 00:01:27.448000,1,True,Australian Grand Prix
26,40.0,0 days 00:01:27.502000,1,True,Australian Grand Prix
26,41.0,0 days 00:01:27.728000,1,True,Australian Grand Prix
26,42.0,0 days 00:01:27.772000,1,True,Australian Grand Prix
26,43.0,0 days 00:01:28.103000,1,True,Australian Grand Prix
26,44.0,0 days 00:01:28.300000,1,True,Australian Grand Prix
26,45.0,0 days 00:01:28.460000,1,True,Australian Grand Prix
26,46.0,0 days 00:01:28.115000,1,True,Australian Grand Prix
26,47.0,0 days 00:01:28.501000,1,True,Australian Grand Prix
26,48.0,0 days 00:01:28.595000,1,True,Australian Grand Prix
26,49.0,0 days 00:01:28.522000,1,True,Australian Grand Prix
26,50.0,0 days 00:01:29.441000,1,True,Australian Grand Prix
26,51.0,0 days 00:01:30.419000,1,True,Australian Grand Prix
26,52.0,0 days 00:01:29.075000,1,True,Australian Grand Prix
26,53.0,0 days 00:01:28.094000,1,True,Australian Grand Prix
26,54.0,0 days 00:01:27.849000,1,True,Australian Grand Prix
26,55.0,0 days 00:01:28.975000,1,True,Australian Grand Prix
26,56.0,0 days 00:01:29.037000,1,True,Australian Grand Prix
26,57.0,0 days 00:01:28.999000,1,True,Australian Grand Prix
27,1.0,0 days 00:01:39.692000,2,False,Australian Grand Prix
27,2.0,0 days 00:01:31.205000,1,True,Australian Grand Prix
27,3.0,0 days 00:01:30.699000,1,True,Australian Grand Prix
27,4.0,0 days 00:01:30.687000,1,True,Australian Grand Prix
27,5.0,0 days 00:01:30.655000,1,True,Australian Grand Prix
27,6.0,0 days 00:01:30.441000,1,True,Australian Grand Prix
27,7.0,0 days 00:01:30.923000,1,True,Australian Grand Prix
27,8.0,0 days 00:01:30.475000,1,True,Australian Grand Prix
27,9.0,0 days 00:01:30.789000,1,True,Australian Grand Prix
27,10.0,0 days 00:01:30.454000,1,True,Australian Grand Prix
27,11.0,0 days 00:01:30.653000,1,True,Australian Grand Prix
27,12.0,0 days 00:01:30.926000,1,True,Australian Grand Prix
27,13.0,0 days 00:01:47.604000,1,False,Australian Grand Prix
27,14.0,0 days 00:01:34.476000,1,False,Australian Grand Prix
27,15.0,0 days 00:01:30.699000,1,True,Australian Grand Prix
27,16.0,0 days 00:01:29.654000,1,True,Australian Grand Prix
27,17.0,0 days 00:01:30.196000,1,True,Australian Grand Prix
27,18.0,0 days 00:01:31.068000,1,True,Australian Grand Prix
27,19.0,0 days 00:01:29.732000,1,True,Australian Grand Prix
27,20.0,0 days 00:01:29.539000,1,True,Australian Grand Prix
27,21.0,0 days 00:01:29.831000,1,True,Australian Grand Prix
