DriverNumber,LapNumber,LapTime,TrackStatus,Driver,Compound,TyreLife,IsAccurate,RaceName,SessionStart,T0Date
1,1.0,0 days 00:01:40.236000,1,VER,SOFT,4.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,2.0,0 days 00:01:37.880000,1,VER,SOFT,5.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,3.0,0 days 00:01:38.357000,1,VER,SOFT,6.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,4.0,0 days 00:01:38.566000,1,VER,SOFT,7.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,5.0,0 days 00:01:38.877000,1,VER,SOFT,8.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,6.0,0 days 00:01:38.940000,1,VER,SOFT,9.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,7.0,0 days 00:01:39.062000,1,VER,SOFT,10.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,8.0,0 days 00:01:39.092000,1,VER,SOFT,11.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,9.0,0 days 00:01:39.251000,1,VER,SOFT,12.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,10.0,0 days 00:01:39.392000,1,VER,SOFT,13.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,11.0,0 days 00:01:39.479000,1,VER,SOFT,14.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,12.0,0 days 00:01:39.410000,1,VER,SOFT,15.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,13.0,0 days 00:01:39.534000,1,VER,SOFT,16.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,14.0,0 days 00:01:42.050000,1,VER,SOFT,17.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,15.0,0 days 00:01:57.409000,2,VER,SOFT,1.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,16.0,0 days 00:01:36.905000,1,VER,SOFT,2.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,17.0,0 days 00:01:37.587000,1,VER,SOFT,3.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,18.0,0 days 00:01:37.717000,1,VER,SOFT,4.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,19.0,0 days 00:01:37.728000,1,VER,SOFT,5.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,20.0,0 days 00:01:38.257000,1,VER,SOFT,6.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,21.0,0 days 00:01:38.294000,1,VER,SOFT,7.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,22.0,0 days 00:01:38.243000,1,VER,SOFT,8.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,23.0,0 days 00:01:38.091000,1,VER,SOFT,9.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,24.0,0 days 00:01:38.187000,1,VER,SOFT,10.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,25.0,0 days 00:01:38.372000,1,VER,SOFT,11.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,26.0,0 days 00:01:38.476000,1,VER,SOFT,12.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,27.0,0 days 00:01:38.823000,1,VER,SOFT,13.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,28.0,0 days 00:01:38.782000,1,VER,SOFT,14.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,29.0,0 days 00:01:39.384000,1,VER,SOFT,15.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,30.0,0 days 00:01:41.537000,1,VER,SOFT,16.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,31.0,0 days 00:01:57.239000,1,VER,MEDIUM,1.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,32.0,0 days 00:01:36.527000,1,VER,MEDIUM,2.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,33.0,0 days 00:01:36.347000,1,VER,MEDIUM,3.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,34.0,0 days 00:01:36.384000,1,VER,MEDIUM,4.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,35.0,0 days 00:01:36.731000,1,VER,MEDIUM,5.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,36.0,0 days 00:01:36.920000,1,VER,MEDIUM,6.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,37.0,0 days 00:01:36.962000,1,VER,MEDIUM,7.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,38.0,0 days 00:01:36.898000,1,VER,MEDIUM,8.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,39.0,0 days 00:01:37.255000,1,VER,MEDIUM,9.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,40.0,0 days 00:01:37.308000,1,VER,MEDIUM,10.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,41.0,0 days 00:01:37.284000,1,VER,MEDIUM,11.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,42.0,0 days 00:01:37.855000,1,VER,MEDIUM,12.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,43.0,0 days 00:01:39.787000,1,VER,MEDIUM,13.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,44.0,0 days 00:01:57.242000,1,VER,SOFT,4.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,45.0,0 days 00:01:35.747000,1,VER,SOFT,5.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,46.0,0 days 00:02:09.941000,64,VER,SOFT,6.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,47.0,0 days 00:02:14.782000,4,VER,SOFT,7.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,48.0,,4,VER,SOFT,8.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,49.0,0 days 00:02:25.374000,4,VER,SOFT,9.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,50.0,0 days 00:02:24.508000,4,VER,SOFT,10.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,51.0,0 days 00:01:35.440000,1,VER,SOFT,11.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,52.0,0 days 00:01:35.462000,1,VER,SOFT,12.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,53.0,0 days 00:01:35.927000,1,VER,SOFT,13.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
1,54.0,0 days 00:02:04.094000,1,VER,SOFT,14.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,1.0,0 days 00:01:44.270000,1,GAS,SOFT,4.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,2.0,0 days 00:01:40.169000,1,GAS,SOFT,5.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,3.0,0 days 00:01:39.968000,1,GAS,SOFT,6.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,4.0,0 days 00:01:40.158000,1,GAS,SOFT,7.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,5.0,0 days 00:01:40.249000,1,GAS,SOFT,8.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,6.0,0 days 00:01:40.474000,1,GAS,SOFT,9.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,7.0,0 days 00:01:40.433000,1,GAS,SOFT,10.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,8.0,0 days 00:01:40.684000,1,GAS,SOFT,11.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,9.0,0 days 00:01:40.844000,1,GAS,SOFT,12.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,10.0,0 days 00:01:40.981000,1,GAS,SOFT,13.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,11.0,0 days 00:01:41.089000,1,GAS,SOFT,14.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,12.0,0 days 00:01:41.347000,1,GAS,SOFT,15.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,13.0,0 days 00:01:41.256000,1,GAS,SOFT,16.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,14.0,0 days 00:01:44.005000,2,GAS,SOFT,17.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,15.0,0 days 00:02:01.397000,1,GAS,MEDIUM,1.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,16.0,0 days 00:01:38.705000,1,GAS,MEDIUM,2.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,17.0,0 days 00:01:38.868000,1,GAS,MEDIUM,3.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,18.0,0 days 00:01:38.888000,1,GAS,MEDIUM,4.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,19.0,0 days 00:01:39.416000,1,GAS,MEDIUM,5.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,20.0,0 days 00:01:39.134000,1,GAS,MEDIUM,6.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,21.0,0 days 00:01:39.083000,1,GAS,MEDIUM,7.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,22.0,0 days 00:01:39.152000,1,GAS,MEDIUM,8.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,23.0,0 days 00:01:39.310000,1,GAS,MEDIUM,9.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,24.0,0 days 00:01:39.363000,1,GAS,MEDIUM,10.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,25.0,0 days 00:01:39.485000,1,GAS,MEDIUM,11.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,26.0,0 days 00:01:39.513000,1,GAS,MEDIUM,12.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,27.0,0 days 00:01:39.919000,1,GAS,MEDIUM,13.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,28.0,0 days 00:01:39.665000,1,GAS,MEDIUM,14.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,29.0,0 days 00:01:39.677000,1,GAS,MEDIUM,15.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,30.0,0 days 00:01:39.800000,1,GAS,MEDIUM,16.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,31.0,0 days 00:01:40.874000,1,GAS,MEDIUM,17.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,32.0,0 days 00:01:42.305000,1,GAS,MEDIUM,18.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,33.0,0 days 00:02:00.808000,1,GAS,HARD,1.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,34.0,0 days 00:01:37.324000,1,GAS,HARD,2.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,35.0,0 days 00:01:37.540000,1,GAS,HARD,3.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,36.0,0 days 00:01:39.827000,1,GAS,HARD,4.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,37.0,0 days 00:01:39.596000,1,GAS,HARD,5.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,38.0,0 days 00:01:38.221000,1,GAS,HARD,6.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,39.0,0 days 00:01:38.552000,1,GAS,HARD,7.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,40.0,0 days 00:01:38.204000,1,GAS,HARD,8.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,41.0,0 days 00:01:38.301000,1,GAS,HARD,9.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,42.0,0 days 00:01:38.329000,1,GAS,HARD,10.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,43.0,0 days 00:01:38.478000,1,GAS,HARD,11.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,44.0,0 days 00:01:38.704000,1,GAS,HARD,12.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
10,45.0,,,GAS,HARD,13.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,1.0,0 days 00:01:42.993000,1,PER,SOFT,4.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,2.0,0 days 00:01:39.092000,1,PER,SOFT,5.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,3.0,0 days 00:01:39.473000,1,PER,SOFT,6.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,4.0,0 days 00:01:38.741000,1,PER,SOFT,7.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,5.0,0 days 00:01:38.861000,1,PER,SOFT,8.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,6.0,0 days 00:01:39.218000,1,PER,SOFT,9.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,7.0,0 days 00:01:39.264000,1,PER,SOFT,10.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,8.0,0 days 00:01:39.825000,1,PER,SOFT,11.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,9.0,0 days 00:01:40.215000,1,PER,SOFT,12.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,10.0,0 days 00:01:39.806000,1,PER,SOFT,13.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,11.0,0 days 00:01:39.931000,1,PER,SOFT,14.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,12.0,0 days 00:01:39.754000,1,PER,SOFT,15.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,13.0,0 days 00:01:39.992000,1,PER,SOFT,16.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,14.0,0 days 00:01:40.035000,2,PER,SOFT,17.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,15.0,0 days 00:01:42.445000,2,PER,SOFT,18.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,16.0,0 days 00:01:58.858000,1,PER,MEDIUM,1.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,17.0,0 days 00:01:36.634000,1,PER,MEDIUM,2.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,18.0,0 days 00:01:36.852000,1,PER,MEDIUM,3.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,19.0,0 days 00:01:37.214000,1,PER,MEDIUM,4.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,20.0,0 days 00:01:37.532000,1,PER,MEDIUM,5.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,21.0,0 days 00:01:37.629000,1,PER,MEDIUM,6.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,22.0,0 days 00:01:37.862000,1,PER,MEDIUM,7.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,23.0,0 days 00:01:37.960000,1,PER,MEDIUM,8.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,24.0,0 days 00:01:38.155000,1,PER,MEDIUM,9.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,25.0,0 days 00:01:38.419000,1,PER,MEDIUM,10.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,26.0,0 days 00:01:38.693000,1,PER,MEDIUM,11.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,27.0,0 days 00:01:38.563000,1,PER,MEDIUM,12.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,28.0,0 days 00:01:38.697000,1,PER,MEDIUM,13.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,29.0,0 days 00:01:38.990000,1,PER,MEDIUM,14.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,30.0,0 days 00:01:38.879000,1,PER,MEDIUM,15.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,31.0,0 days 00:01:39.292000,1,PER,MEDIUM,16.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,32.0,0 days 00:01:39.222000,1,PER,MEDIUM,17.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,33.0,0 days 00:01:41.868000,1,PER,MEDIUM,18.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,34.0,0 days 00:01:57.056000,1,PER,SOFT,4.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,35.0,0 days 00:01:36.302000,1,PER,SOFT,5.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,36.0,0 days 00:01:36.511000,1,PER,SOFT,6.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,37.0,0 days 00:01:37.119000,1,PER,SOFT,7.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,38.0,0 days 00:01:36.755000,1,PER,SOFT,8.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,39.0,0 days 00:01:36.987000,1,PER,SOFT,9.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,40.0,0 days 00:01:37.178000,1,PER,SOFT,10.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,41.0,0 days 00:01:37.639000,1,PER,SOFT,11.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,42.0,0 days 00:01:37.255000,1,PER,SOFT,12.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,43.0,0 days 00:01:40.228000,1,PER,SOFT,13.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,44.0,0 days 00:01:56.521000,1,PER,SOFT,4.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,45.0,0 days 00:01:43.562000,6,PER,SOFT,5.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,46.0,0 days 00:02:08.400000,64,PER,SOFT,6.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,47.0,0 days 00:02:12.050000,4,PER,SOFT,7.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,48.0,0 days 00:02:16.085000,4,PER,SOFT,8.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,49.0,0 days 00:02:25.098000,4,PER,SOFT,9.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,50.0,0 days 00:02:21.747000,4,PER,SOFT,10.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,51.0,0 days 00:01:36.389000,1,PER,SOFT,11.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,52.0,0 days 00:01:36.089000,1,PER,SOFT,12.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,53.0,0 days 00:01:36.113000,1,PER,SOFT,13.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,54.0,0 days 00:01:36.755000,1,PER,SOFT,14.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,55.0,0 days 00:01:36.436000,1,PER,SOFT,15.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,56.0,0 days 00:01:36.286000,1,PER,SOFT,16.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
11,57.0,,,PER,SOFT,17.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,1.0,0 days 00:01:45.174000,1,ALO,SOFT,4.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,2.0,0 days 00:01:40.412000,1,ALO,SOFT,5.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,3.0,0 days 00:01:40.226000,1,ALO,SOFT,6.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,4.0,0 days 00:01:40.097000,1,ALO,SOFT,7.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,5.0,0 days 00:01:40.465000,1,ALO,SOFT,8.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,6.0,0 days 00:01:40.658000,1,ALO,SOFT,9.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,7.0,0 days 00:01:40.823000,1,ALO,SOFT,10.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,8.0,0 days 00:01:42.371000,1,ALO,SOFT,11.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,9.0,0 days 00:01:41.448000,1,ALO,SOFT,12.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,10.0,0 days 00:01:41.873000,1,ALO,SOFT,13.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,11.0,0 days 00:01:44.265000,1,ALO,SOFT,14.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,12.0,0 days 00:02:00.053000,1,ALO,MEDIUM,1.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,13.0,0 days 00:01:39.050000,1,ALO,MEDIUM,2.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,14.0,0 days 00:01:39.704000,2,ALO,MEDIUM,3.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,15.0,0 days 00:01:40.256000,1,ALO,MEDIUM,4.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,16.0,0 days 00:01:40.572000,1,ALO,MEDIUM,5.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,17.0,0 days 00:01:39.434000,1,ALO,MEDIUM,6.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,18.0,0 days 00:01:39.809000,1,ALO,MEDIUM,7.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,19.0,0 days 00:01:39.785000,1,ALO,MEDIUM,8.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,20.0,0 days 00:01:39.874000,1,ALO,MEDIUM,9.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,21.0,0 days 00:01:40.087000,1,ALO,MEDIUM,10.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,22.0,0 days 00:01:40.504000,1,ALO,MEDIUM,11.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,23.0,0 days 00:01:39.922000,1,ALO,MEDIUM,12.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,24.0,0 days 00:01:40.496000,1,ALO,MEDIUM,13.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,25.0,0 days 00:01:42.836000,1,ALO,MEDIUM,14.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,26.0,0 days 00:02:00.922000,1,ALO,HARD,1.0,False,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
14,27.0,0 days 00:01:37.995000,1,ALO,HARD,2.0,True,Bahrain Grand Prix,0 days 01:02:34.872000,2022-03-20 14:01:00.017
